card_number,set_code,tcgplayer_product_id
OP02-117p1,PRB-01,593302
OP02-117p2,PRB-01,593885
OP02-121p2,PRB-01,593303
OP03-003p2,PRB-01,586185
OP03-003p3,PRB-01,593304
OP03-003p4,PRB-01,586186
OP03-055p1,PRB-01,593306
OP03-055p2,PRB-01,593886
OP03-056p1,PRB-01,586201
OP03-056p2,PRB-01,593887
OP03-056p3,PRB-01,593307
OP03-057p1,PRB-01,586599
OP03-057p2,PRB-01,593888
OP03-057p3,PRB-01,586598
OP03-060p1,PRB-01,593309
OP03-060p2,PRB-01,593310
OP03-079p1,PRB-01,593311
OP03-079p2,PRB-01,593313
OP03-089p2,PRB-01,586718
OP03-089p3,PRB-01,586719
OP03-089p4,PRB-01,593315
OP03-094p1,PRB-01,593316
OP03-094p2,PRB-01,593889
OP03-108p2,PRB-01,586594
OP03-110p1,PRB-01,586595
OP03-110p2,PRB-01,593318
OP03-110p3,PRB-01,586596
OP03-113p2,PRB-01,586597
OP03-116p6,PRB-01,593473
OP03-116p7,PRB-01,593474
OP03-121p1,PRB-01,593358
OP03-121p2,PRB-01,593890
OP03-123p3,PRB-01,586895
OP04-029p1,PRB-01,593361
OP04-029p2,PRB-01,593362
OP04-031p2,PRB-01,586897
OP04-032p1,PRB-01,593438
OP04-032p2,PRB-01,593439
OP04-036p1,PRB-01,593430
OP04-036p2,PRB-01,593891
OP04-044p3,PRB-01,586544
OP04-056p1,PRB-01,586198
OP04-056p2,PRB-01,593892
OP04-056p3,PRB-01,586197
OP04-089p1,PRB-01,586603
OP04-089p2,PRB-01,593431
OP04-089p3,PRB-01,586602
OP04-095p1,PRB-01,593432
OP04-095p2,PRB-01,593893
OP04-100p3,PRB-01,586483
OP04-100p4,PRB-01,593433
OP04-100p5,PRB-01,586484
OP04-104p2,PRB-01,586551
OP04-112p3,PRB-01,586808
OP05-006p2,PRB-01,586189
OP05-007p2,PRB-01,586190
OP05-010p1,PRB-01,593434
OP05-010p2,PRB-01,593435
OP05-015p2,PRB-01,586192
OP05-015p3,PRB-01,593436
OP05-015p4,PRB-01,586193
OP05-034p2,PRB-01,586899
OP05-034p3,PRB-01,586898
OP05-034p4,PRB-01,593437
OP05-043p2,PRB-01,586545
OP05-057p1,PRB-01,586601
OP05-057p2,PRB-01,593894
OP05-057p3,PRB-01,586600
OP05-073p1,PRB-01,593464
OP05-073p2,PRB-01,593465
OP05-074p4,PRB-01,586959
OP05-081p1,PRB-01,586592
OP05-081p2,PRB-01,593469
OP05-081p3,PRB-01,593470
OP05-082p1,PRB-01,586606
OP05-082p2,PRB-01,586604
OP05-082p3,PRB-01,593472
OP05-105p1,PRB-01,586805
OP05-105p2,PRB-01,593476
OP05-105p3,PRB-01,586804
OP05-114p1,PRB-01,593477
OP05-114p2,PRB-01,593895
OP05-115p2,PRB-01,593896
OP05-115p3,PRB-01,586806
OP05-117p1,PRB-01,586809
OP05-117p2,PRB-01,593897
OP05-117p3,PRB-01,593479
OP05-118p2,PRB-01,593480
OP05-119p4,PRB-01,586960
OP06-003p1,PRB-01,593482
OP06-003p2,PRB-01,593483
OP06-023p1,PRB-01,586889
OP06-023p2,PRB-01,593485
OP06-023p3,PRB-01,593486
OP06-035p2,PRB-01,593488
OP06-036p1,PRB-01,586559
OP06-036p2,PRB-01,593489
OP06-036p3,PRB-01,593490
OP06-038p1,PRB-01,593491
OP06-038p2,PRB-01,593898
OP06-056p1,PRB-01,593493
OP06-056p2,PRB-01,593899
OP06-060p1,PRB-01,593500
OP06-060p2,PRB-01,593501
OP06-064p1,PRB-01,593506
OP06-064p2,PRB-01,593507
OP06-065p1,PRB-01,587233
OP06-065p2,PRB-01,587234
OP06-065p3,PRB-01,593508
OP06-066p1,PRB-01,593553
OP06-066p2,PRB-01,593554
OP06-067p1,PRB-01,587235
OP06-067p2,PRB-01,593555
OP06-067p3,PRB-01,587236
OP06-068p1,PRB-01,593558
OP06-068p2,PRB-01,593559
OP06-069p2,PRB-01,587574
OP06-079p1,PRB-01,587575
OP06-079p2,PRB-01,593900
OP06-079p3,PRB-01,593561
OP06-086p2,PRB-01,586593
OP06-091p1,PRB-01,593562
OP06-091p2,PRB-01,593563
OP06-100p1,PRB-01,593564
OP06-100p2,PRB-01,593565
OP06-106p2,PRB-01,586547
OP06-110p2,PRB-01,593567
OP06-110p3,PRB-01,593568
OP06-114p1,PRB-01,593569
OP06-114p2,PRB-01,593570
P-014,PRB-01,457029
P-014p1,PRB-01,586195
P-014p2,PRB-01,593571
P-029,PRB-01,455820
P-029p2,PRB-01,586560
P-029p3,PRB-01,594239
P-053,PRB-01,518700
P-053p1,PRB-01,586408
P-053p2,PRB-01,593572
P-055,PRB-01,518702
P-055p1,PRB-01,586480
P-055p2,PRB-01,593573
PRB01-001,PRB-01,586607
PRB01-001p1,PRB-01,586608
ST01-006,PRB-01,288235
ST01-006p6,PRB-01,586180
ST01-006p7,PRB-01,593574
ST01-006p8,PRB-01,593575
ST01-014,PRB-01,288243
ST01-014p1,PRB-01,593576
ST01-014p2,PRB-01,593901
ST02-004,PRB-01,288252
ST02-004p1,PRB-01,586894
ST02-004p2,PRB-01,593578
ST02-004p3,PRB-01,593579
ST03-005,PRB-01,288272
ST03-005p4,PRB-01,593580
ST03-005p5,PRB-01,593581
ST03-008,PRB-01,288277
ST03-008p6,PRB-01,593583
ST03-008p7,PRB-01,593584
ST03-013,PRB-01,288286
ST03-013p1,PRB-01,586896
ST03-013p2,PRB-01,593585
ST03-013p3,PRB-01,593586
ST04-003,PRB-01,288274
ST04-003p6,PRB-01,586961
ST04-005,PRB-01,288278
ST04-005p3,PRB-01,593587
ST04-005p4,PRB-01,593588
ST04-016,PRB-01,288298
ST04-016p1,PRB-01,593589
ST04-016p2,PRB-01,593902
ST06-010,PRB-01,485251
ST06-010p1,PRB-01,593673
ST06-010p2,PRB-01,593674
ST06-014,PRB-01,486329
ST06-014p1,PRB-01,593675
ST06-014p2,PRB-01,593903
ST07-007,PRB-01,500139
ST07-007p2,PRB-01,593676
ST07-007p3,PRB-01,593677
ST09-014,PRB-01,504463
ST09-014p1,PRB-01,593678
ST09-014p2,PRB-01,593904
ST10-010,PRB-01,525053
ST10-010p3,PRB-01,587398
ST12-014,PRB-01,542124
ST12-014p1,PRB-01,593680
ST12-014p2,PRB-01,593681
EB01-009p1,PRB-02,655980
EB01-015p4,PRB-02,653917
EB01-018p1,PRB-02,655984
EB01-038p1,PRB-02,655987
EB01-051p1,PRB-02,655992
EB01-060p1,PRB-02,655995
EB02-061p3,PRB-02,654533
OP01-039p3,PRB-02,655999
OP01-055p1,PRB-02,656002
OP02-005p2,PRB-02,656004
OP02-068p1,PRB-02,656006
OP03-008p2,PRB-02,656010
OP03-048p1,PRB-02,656016
OP03-072p1,PRB-02,656019
OP04-016p1,PRB-02,656022
OP04-077p1,PRB-02,656034
OP04-096p1,PRB-02,656048
OP05-004p2,PRB-02,656056
OP05-021p1,PRB-02,656059
OP05-030p2,PRB-02,654096
OP05-036p3,PRB-02,656065
OP05-052p1,PRB-02,656071
OP05-077p1,PRB-02,656075
OP05-091p4,PRB-02,654571
OP05-097p1,PRB-02,656103
OP05-097p2,PRB-02,656105
OP06-007p2,PRB-02,654141
OP06-044p1,PRB-02,656114
OP06-047p4,PRB-02,654142
OP06-049p1,PRB-02,656124
OP06-056p3,PRB-02,656126
OP06-058p1,PRB-02,656130
OP06-059p1,PRB-02,656135
OP06-063p1,PRB-02,656139
OP06-073p1,PRB-02,656142
OP06-076p4,PRB-02,656145
OP06-078p1,PRB-02,656150
OP06-115p1,PRB-02,656158
OP06-119p3,PRB-02,654637
OP07-014p1,PRB-02,656170
OP07-017p1,PRB-02,656175
OP07-021p3,PRB-02,653918
OP07-031p1,PRB-02,656194
OP07-040p1,PRB-02,656198
OP07-040p2,PRB-02,656200
OP07-056p1,PRB-02,656203
OP07-076p1,PRB-02,656213
OP07-114p1,PRB-02,656219
OP08-023p2,PRB-02,654143
OP08-076p1,PRB-02,656241
OP08-087p1,PRB-02,656245
OP08-099p1,PRB-02,656248
OP09-014p1,PRB-02,656035
OP09-014p2,PRB-02,656038
OP09-020p1,PRB-02,653833
OP09-027p1,PRB-02,656046
OP09-033p1,PRB-02,656050
OP09-056p1,PRB-02,654097
OP09-057p1,PRB-02,653834
OP09-076p2,PRB-02,654099
OP09-077p1,PRB-02,656082
OP09-078p1,PRB-02,653835
OP09-079p1,PRB-02,656084
OP09-084p1,PRB-02,656086
OP09-086p1,PRB-02,654098
OP09-096p1,PRB-02,653836
OP09-097p1,PRB-02,656090
OP09-098p1,PRB-02,656092
OP10-011p1,PRB-02,654102
OP10-018p1,PRB-02,656100
OP10-079p1,PRB-02,656111
OP10-095p1,PRB-02,654022
OP10-105p1,PRB-02,656121
OP10-108p1,PRB-02,656127
OP10-109p1,PRB-02,654093
OP10-114p1,PRB-02,656144
OP10-114p2,PRB-02,656151
OP10-119p3,PRB-02,654636
P-044p2,PRB-02,656166
P-044p3,PRB-02,656163
P-063p2,PRB-02,656177
P-063p3,PRB-02,656172
P-063p4,PRB-02,654101
P-068p1,PRB-02,656188
P-068p2,PRB-02,656181
P-069p2,PRB-02,656192
P-069p3,PRB-02,656189
P-070p2,PRB-02,656199
P-070p3,PRB-02,656196
P-073p1,PRB-02,656209
P-073p2,PRB-02,656938
P-074p1,PRB-02,656212
P-074p2,PRB-02,656939
P-075p1,PRB-02,656216
P-075p2,PRB-02,656940
P-078p1,PRB-02,656223
P-078p2,PRB-02,656222
P-079p2,PRB-02,656229
P-079p3,PRB-02,656228
P-081p2,PRB-02,656249
P-081p3,PRB-02,656250
P-082p2,PRB-02,656242
P-082p3,PRB-02,656244
P-083p2,PRB-02,656237
P-083p3,PRB-02,656238
P-085p1,PRB-02,656230
P-085p2,PRB-02,656231
P-088p1,PRB-02,656220
P-088p2,PRB-02,656226
PRB02-001,PRB-02,653428
PRB02-001p1,PRB-02,653429
PRB02-002,PRB-02,653424
PRB02-002p1,PRB-02,653423
PRB02-003,PRB-02,653261
PRB02-003p1,PRB-02,653262
PRB02-004,PRB-02,653263
PRB02-004p1,PRB-02,653264
PRB02-005,PRB-02,653265
PRB02-005p1,PRB-02,653266
PRB02-006,PRB-02,653430
PRB02-006p1,PRB-02,653431
PRB02-007,PRB-02,653601
PRB02-007p1,PRB-02,653603
PRB02-008,PRB-02,653589
PRB02-008p1,PRB-02,653586
PRB02-009,PRB-02,653397
PRB02-009p1,PRB-02,653398
PRB02-010,PRB-02,653535
PRB02-010p1,PRB-02,653536
PRB02-011,PRB-02,653542
PRB02-011p1,PRB-02,653544
PRB02-012,PRB-02,653392
PRB02-012p1,PRB-02,653393
PRB02-013,PRB-02,653842
PRB02-013p1,PRB-02,653843
PRB02-014,PRB-02,653840
PRB02-014p1,PRB-02,653841
PRB02-015,PRB-02,653403
PRB02-015p1,PRB-02,653404
PRB02-016,PRB-02,653400
PRB02-016p1,PRB-02,653401
PRB02-017,PRB-02,653857
PRB02-017p1,PRB-02,653858
PRB02-018,PRB-02,653862
PRB02-018p1,PRB-02,653860
ST01-011,PRB-02,288240
ST01-011p7,PRB-02,656205
ST02-007,PRB-02,288255
ST02-007p5,PRB-02,656193
ST06-008,PRB-02,486323
ST06-008p2,PRB-02,656186
ST10-005,PRB-02,525048
ST10-005p2,PRB-02,656180
ST10-008,PRB-02,525051
ST10-008p1,PRB-02,656171
ST12-005,PRB-02,542112
ST12-005p1,PRB-02,656162
ST12-017,PRB-02,539155
ST12-017p1,PRB-02,656160
ST13-004,PRB-02,543606
ST13-004p2,PRB-02,656156
ST13-007,PRB-02,543609
ST13-007p2,PRB-02,656148
ST13-010,PRB-02,543612
ST13-010p2,PRB-02,656140
ST13-014,PRB-02,543616
ST13-014p2,PRB-02,656133
ST13-019,PRB-02,543621
ST13-019p1,PRB-02,656120
ST14-007,PRB-02,548418
ST14-007p1,PRB-02,656117
ST14-010,PRB-02,548421
ST14-010p1,PRB-02,656108
ST14-013,PRB-02,548424
ST14-013p1,PRB-02,656098
ST14-016,PRB-02,548427
ST14-016p1,PRB-02,656096
ST14-017,PRB-02,548428
ST14-017p1,PRB-02,656251
ST15-002,PRB-02,580987
ST15-002p2,PRB-02,653838
ST16-003,PRB-02,581003
ST16-003p1,PRB-02,656068
ST16-004,PRB-02,581004
ST16-004p2,PRB-02,653839
ST16-005,PRB-02,581005
ST16-005p1,PRB-02,656053
ST17-002,PRB-02,581017
ST17-002p1,PRB-02,653914
ST17-003,PRB-02,581018
ST17-003p2,PRB-02,656043
ST17-005,PRB-02,581020
ST17-005p1,PRB-02,656040
ST18-001,PRB-02,581031
ST18-001p2,PRB-02,656032
ST18-001p3,PRB-02,656031
ST18-002,PRB-02,581032
ST18-002p1,PRB-02,656028
ST18-003,PRB-02,581033
ST18-003p2,PRB-02,656017
ST19-002,PRB-02,581047
ST19-002p3,PRB-02,656012
ST20-003,PRB-02,581063
ST20-003p1,PRB-02,656008
ST21-003,PRB-02,615568
ST21-003p2,PRB-02,656000
ST01-001,ST-01,288228
ST01-002,ST-01,288229
ST01-003,ST-01,288230
ST01-004,ST-01,288232
ST01-005,ST-01,288234
ST01-007,ST-01,288236
ST01-008,ST-01,288237
ST01-009,ST-01,288238
ST01-010,ST-01,288239
ST01-012,ST-01,288241
ST01-013,ST-01,288242
ST01-015,ST-01,288244
ST01-016,ST-01,288245
ST01-017,ST-01,288246
ST02-001,ST-02,288249
ST02-002,ST-02,288250
ST02-003,ST-02,288251
ST02-005,ST-02,288253
ST02-006,ST-02,288254
ST02-008,ST-02,288256
ST02-009,ST-02,288257
ST02-010,ST-02,288258
ST02-011,ST-02,288259
ST02-012,ST-02,288260
ST02-013,ST-02,288261
ST02-014,ST-02,288262
ST02-015,ST-02,288263
ST02-016,ST-02,288264
ST02-017,ST-02,288265
ST03-001,ST-03,288266
ST03-002,ST-03,288267
ST03-003,ST-03,288268
ST03-004,ST-03,288270
ST03-006,ST-03,288273
ST03-007,ST-03,288275
ST03-009,ST-03,288279
ST03-010,ST-03,288280
ST03-011,ST-03,288282
ST03-012,ST-03,288284
ST03-014,ST-03,288288
ST03-015,ST-03,288289
ST03-016,ST-03,288290
ST03-017,ST-03,288291
ST04-001,ST-04,288269
ST04-002,ST-04,288271
ST04-004,ST-04,288276
ST04-006,ST-04,288281
ST04-007,ST-04,288283
ST04-008,ST-04,288285
ST04-009,ST-04,288287
ST04-010,ST-04,288292
ST04-011,ST-04,288293
ST04-012,ST-04,288294
ST04-013,ST-04,288295
ST04-014,ST-04,288296
ST04-015,ST-04,288297
ST04-017,ST-04,288299
ST05-001,ST-05,477316
ST05-002,ST-05,479844
ST05-003,ST-05,479845
ST05-004,ST-05,477317
ST05-005,ST-05,477318
ST05-006,ST-05,477320
ST05-007,ST-05,479846
ST05-008,ST-05,477321
ST05-009,ST-05,479847
ST05-010,ST-05,477323
ST05-011,ST-05,477324
ST05-012,ST-05,479848
ST05-013,ST-05,479849
ST05-014,ST-05,477325
ST05-015,ST-05,479850
ST05-016,ST-05,479851
ST05-017,ST-05,477326
ST06-001,ST-06,485247
ST06-002,ST-06,485248
ST06-003,ST-06,486320
ST06-004,ST-06,485250
ST06-005,ST-06,486321
ST06-006,ST-06,485252
ST06-007,ST-06,486322
ST06-009,ST-06,486324
ST06-011,ST-06,486326
ST06-012,ST-06,485253
ST06-013,ST-06,486328
ST06-015,ST-06,485254
ST06-016,ST-06,486330
ST06-017,ST-06,486331
ST07-001,ST-07,500128
ST07-002,ST-07,500129
ST07-003,ST-07,500130
ST07-004,ST-07,500132
ST07-005,ST-07,500134
ST07-006,ST-07,500137
ST07-008,ST-07,500140
ST07-009,ST-07,500142
ST07-010,ST-07,500145
ST07-011,ST-07,500147
ST07-012,ST-07,500149
ST07-013,ST-07,500150
ST07-014,ST-07,500151
ST07-015,ST-07,500152
ST07-016,ST-07,500153
ST07-017,ST-07,500154
ST08-001,ST-08,503233
ST08-002,ST-08,503230
ST08-003,ST-08,503240
ST08-004,ST-08,503229
ST08-005,ST-08,503224
ST08-006,ST-08,503234
ST08-007,ST-08,503232
ST08-008,ST-08,503228
ST08-009,ST-08,503237
ST08-010,ST-08,503241
ST08-011,ST-08,503236
ST08-012,ST-08,503239
ST08-013,ST-08,503238
ST08-014,ST-08,503231
ST08-015,ST-08,503235
ST09-001,ST-09,503523
ST09-002,ST-09,504457
ST09-003,ST-09,504464
ST09-004,ST-09,504465
ST09-005,ST-09,503654
ST09-006,ST-09,504456
ST09-007,ST-09,504459
ST09-008,ST-09,504455
ST09-009,ST-09,504460
ST09-010,ST-09,503538
ST09-011,ST-09,504454
ST09-012,ST-09,504461
ST09-013,ST-09,504462
ST09-015,ST-09,504458
OP01-016p3,ST-10,527619
OP01-025p3,ST-10,527620
ST10-001,ST-10,525044
ST10-002,ST-10,525045
ST10-003,ST-10,525046
ST10-004,ST-10,525047
ST10-006,ST-10,525049
ST10-007,ST-10,525050
ST10-009,ST-10,525052
ST10-011,ST-10,525054
ST10-012,ST-10,525055
ST10-013,ST-10,525057
ST10-014,ST-10,525058
ST10-015,ST-10,525059
ST10-016,ST-10,525061
ST10-017,ST-10,525064
ST11-001,ST-11,533879
ST11-002,ST-11,533880
ST11-003,ST-11,533881
ST11-004,ST-11,533882
ST11-005,ST-11,533883
ST12-001,ST-12,539151
ST12-002,ST-12,542108
ST12-003,ST-12,542109
ST12-004,ST-12,542110
ST12-006,ST-12,542113
ST12-007,ST-12,542114
ST12-008,ST-12,539152
ST12-009,ST-12,542115
ST12-010,ST-12,542117
ST12-011,ST-12,539153
ST12-012,ST-12,542118
ST12-013,ST-12,542120
ST12-015,ST-12,542125
ST12-016,ST-12,539154
ST13-001,ST-13,543603
ST13-001p1,ST-13,543622
ST13-002,ST-13,543604
ST13-002p1,ST-13,543623
ST13-003,ST-13,543605
ST13-003p1,ST-13,543624
ST13-004p1,ST-13,543625
ST13-005,ST-13,543607
ST13-005p1,ST-13,543626
ST13-006,ST-13,543608
ST13-006p1,ST-13,543627
ST13-007p1,ST-13,543628
ST13-008,ST-13,543610
ST13-008p1,ST-13,543629
ST13-009,ST-13,543611
ST13-009p1,ST-13,543630
ST13-010p1,ST-13,543631
ST13-011,ST-13,543613
ST13-011p1,ST-13,543632
ST13-012,ST-13,543614
ST13-012p1,ST-13,543633
ST13-013,ST-13,543615
ST13-013p1,ST-13,543634
ST13-014p1,ST-13,543635
ST13-015,ST-13,543617
ST13-015p1,ST-13,543636
ST13-016,ST-13,543618
ST13-016p1,ST-13,543637
ST13-017,ST-13,543619
ST13-018,ST-13,543620
OP02-001p2,ST-15,580976
ST15-001,ST-15,580986
ST15-003,ST-15,580988
ST15-004,ST-15,580989
ST15-005,ST-15,580990
P-057p1,ST-16,580992
P-058p1,ST-16,580993
P-059p1,ST-16,580994
P-060p1,ST-16,580995
P-061,ST-16,532115
ST11-001p1,ST-16,580997
ST11-003p2,ST-16,580998
ST11-004p2,ST-16,580999
ST11-005p2,ST-16,581000
ST16-001,ST-16,581001
ST16-002,ST-16,581002
OP01-060p2,ST-17,581006
P-030,ST-17,455823
ST17-001,ST-17,581016
ST17-004,ST-17,581019
OP05-060p3,ST-18,581021
P-041,ST-18,531486
ST18-004,ST-18,581034
ST18-005,ST-18,581035
OP02-093p2,ST-19,581036
ST19-001,ST-19,581046
ST19-003,ST-19,581048
ST19-004,ST-19,581049
ST19-005,ST-19,581050
OP03-099p2,ST-20,581051
ST20-001,ST-20,581061
ST20-002,ST-20,581062
ST20-004,ST-20,581064
ST20-005,ST-20,581065
ST21-001,ST-21,615564
ST21-001p1,ST-21,615565
ST21-002,ST-21,615566
ST21-002p1,ST-21,615567
ST21-003p1,ST-21,615569
ST21-004,ST-21,615570
ST21-004p1,ST-21,615571
ST21-005,ST-21,615572
ST21-005p1,ST-21,615573
ST21-006,ST-21,615574
ST21-006p1,ST-21,615575
ST21-007,ST-21,615576
ST21-007p1,ST-21,615577
ST21-008,ST-21,615578
ST21-008p1,ST-21,615579
ST21-009,ST-21,615580
ST21-009p1,ST-21,615581
ST21-010,ST-21,615582
ST21-010p1,ST-21,615583
ST21-011,ST-21,615584
ST21-011p1,ST-21,615585
ST21-012,ST-21,615586
ST21-012p1,ST-21,615587
ST21-013,ST-21,615588
ST21-013p1,ST-21,615589
ST21-014,ST-21,615590
ST21-014p1,ST-21,615591
ST21-015,ST-21,615592
ST21-015p1,ST-21,615593
ST21-016,ST-21,615594
ST21-017,ST-21,615595
ST22-001,ST-22,647683
ST22-001p1,ST-22,647684
ST22-002,ST-22,647685
ST22-002p1,ST-22,647686
ST22-003,ST-22,647687
ST22-003p1,ST-22,647688
ST22-004,ST-22,647689
ST22-004p1,ST-22,647690
ST22-005,ST-22,647691
ST22-005p1,ST-22,647692
ST22-006,ST-22,647693
ST22-006p1,ST-22,647694
ST22-007,ST-22,647695
ST22-007p1,ST-22,647696
ST22-008,ST-22,647697
ST22-008p1,ST-22,647698
ST22-009,ST-22,647699
ST22-009p1,ST-22,647700
ST22-010,ST-22,647701
ST22-010p1,ST-22,647702
ST22-011,ST-22,647703
ST22-011p1,ST-22,647704
ST22-012,ST-22,647705
ST22-012p1,ST-22,647706
ST22-013,ST-22,647707
ST22-013p1,ST-22,647708
ST22-014,ST-22,647709
ST22-014p1,ST-22,647710
ST22-015,ST-22,647711
ST22-016,ST-22,647712
ST22-017,ST-22,647713
OP09-001p2,ST-23,633760
ST23-001,ST-23,633761
ST23-002,ST-23,633762
ST23-003,ST-23,633763
ST23-004,ST-23,633764
ST23-005,ST-23,633943
OP07-019p3,ST-24,634599
ST24-001,ST-24,634615
ST24-002,ST-24,634617
ST24-003,ST-24,634619
ST24-004,ST-24,634621
ST24-005,ST-24,634622
OP09-042p2,ST-25,633944
P-084,ST-25,620828
ST25-001,ST-25,634305
ST25-002,ST-25,634307
ST25-003,ST-25,634230
ST25-004,ST-25,634232
ST25-005,ST-25,634309
OP09-061p2,ST-26,632776
ST26-001,ST-26,632779
ST26-002,ST-26,632780
ST26-003,ST-26,632777
ST26-004,ST-26,632781
ST26-005,ST-26,632778
OP09-081p2,ST-27,632819
ST27-001,ST-27,633179
ST27-002,ST-27,633180
ST27-003,ST-27,633092
ST27-004,ST-27,633181
ST27-005,ST-27,633093
OP06-022p3,ST-28,634623
ST28-001,ST-28,635312
ST28-002,ST-28,635313
ST28-003,ST-28,635314
ST28-004,ST-28,635315
ST28-005,ST-28,635316
ST29-001,ST-29,671534
ST29-001p1,ST-29,671547
ST29-002,ST-29,671548
ST29-002p1,ST-29,671550
ST29-003,ST-29,671554
ST29-003p1,ST-29,671555
ST29-004,ST-29,671557
ST29-004p1,ST-29,671558
ST29-005,ST-29,671559
ST29-005p1,ST-29,671560
ST29-006,ST-29,671562
ST29-006p1,ST-29,671563
ST29-007,ST-29,671595
ST29-007p1,ST-29,671596
ST29-008,ST-29,671597
ST29-008p1,ST-29,671598
ST29-009,ST-29,671599
ST29-009p1,ST-29,671600
ST29-010,ST-29,671601
ST29-010p1,ST-29,671602
ST29-011,ST-29,671603
ST29-011p1,ST-29,671604
ST29-012,ST-29,671605
ST29-012p1,ST-29,671606
ST29-013,ST-29,671607
ST29-013p1,ST-29,671608
ST29-014,ST-29,671609
ST29-014p1,ST-29,671610
ST29-015,ST-29,671611
ST29-016,ST-29,671612
ST29-017,ST-29,671614
ST30-001,ST-30,693256
ST30-001p1,ST-30,693257
ST30-002,ST-30,695418
ST30-002p1,ST-30,695419
ST30-003,ST-30,695420
ST30-003p1,ST-30,695421
ST30-004,ST-30,695422
ST30-004p1,ST-30,695745
ST30-005,ST-30,695423
ST30-005p1,ST-30,695424
ST30-006,ST-30,695425
ST30-006p1,ST-30,695426
ST30-007,ST-30,693394
ST30-007p1,ST-30,693395
ST30-008,ST-30,695429
ST30-008p1,ST-30,695430
ST30-009,ST-30,695431
ST30-009p1,ST-30,695432
ST30-010,ST-30,695433
ST30-010p1,ST-30,695434
ST30-011,ST-30,695435
ST30-011p1,ST-30,695436
ST30-012,ST-30,693396
ST30-012p1,ST-30,693397
ST30-013,ST-30,695438
ST30-013p1,ST-30,695439
ST30-014,ST-30,695440
ST30-014p1,ST-30,695441
ST30-015,ST-30,695442
ST30-015p1,ST-30,695443
ST30-016,ST-30,695444
ST30-016p1,ST-30,695445
ST30-017,ST-30,695446
ST30-017p1,ST-30,695447
ST21-001p3,ST-31,706313
ST31-001,ST-31,706314
ST31-002,ST-31,706315
ST31-003,ST-31,706316
ST31-004,ST-31,706317
ST31-005,ST-31,706318
OP12-020p5,ST-32,706319
ST32-001,ST-32,706323
ST32-002,ST-32,706324
ST32-003,ST-32,706325
ST32-004,ST-32,706326
ST32-005,ST-32,706327
OP12-040p2,ST-33,706329
ST33-001,ST-33,706332
ST33-002,ST-33,706333
ST33-003,ST-33,706334
ST33-004,ST-33,706335
ST33-005,ST-33,706336
OP11-062p2,ST-34,706338
ST34-001,ST-34,706342
ST34-002,ST-34,706343
ST34-003,ST-34,706344
ST34-004,ST-34,706345
ST34-005,ST-34,706346
OP13-004p2,ST-35,706347
ST35-001,ST-35,706351
ST35-002,ST-35,706352
ST35-003,ST-35,706353
ST35-004,ST-35,706354
ST35-005,ST-35,706355
OP10-099p2,ST-36,706356
ST36-001,ST-36,706362
ST36-002,ST-36,706363
ST36-003,ST-36,706364
ST36-004,ST-36,706365
ST36-005,ST-36,706366
